lat,lon,price,beds,price_per_bed,price_per_bed_scale
40.706738,-73.834633,1625,1,1625,162.5
40.705559,-73.831558,2595,2,1298,129.8
40.709484,-73.827278,3600,2,1800,180
40.709747,-73.827209,3600,2,1800,180
40.706249,-73.834412,2150,2,1075,107.5
40.705036,-73.832245,1900,1,1900,190
40.705578,-73.83374,1995,1,1995,199.5
40.705578,-73.83374,1705,1,1705,170.5
40.705383,-73.834648,2250,2,1125,112.5
40.708408,-73.827644,1650,1,1650,165
40.704823,-73.834396,1995,1,1995,199.5
40.709797,-73.827301,2500,1,2500,250
40.705933,-73.834297,1499,1,1499,149.9
40.708725,-73.827141,1650,1,1650,165
40.703442,-73.833099,1400,1,1400,140
40.703728,-73.831314,1875,1,1875,187.5
40.703503,-73.831238,1878,1,1878,187.8
40.703072,-73.832039,2400,2,1200,120
40.70694,-73.827339,1800,1,1800,180
40.705204,-73.823425,3250,3,1083,108.3
40.702614,-73.831268,1850,1,1850,185
40.70171,-73.833,2000,1,2000,200
40.675785,-73.747437,2700,3,900,90
40.662399,-73.750931,1800,1,1800,180
40.663551,-73.747711,2600,3,867,86.7
40.751896,-73.738617,3650,3,1217,121.7
40.750465,-73.737907,2300,2,1150,115
40.745819,-73.73204,3000,2,1500,150
40.748909,-73.730171,3000,3,1000,100
40.767002,-73.747284,4150,3,1383,138.3
40.76561,-73.745422,2150,1,2150,215
40.762882,-73.724945,1600,1,1600,160
40.75771,-73.73053,5950,4,1488,148.8
40.74918,-73.732086,2995,3,998,99.8
40.743511,-73.959038,4234,2,2117,211.7
40.759819,-73.941322,1875,1,1875,187.5
40.74577,-73.951393,4500,2,2250,225
40.742847,-73.950256,4200,2,2100,210
40.742847,-73.950256,3600,1,3600,360
40.742847,-73.950256,3900,2,1950,195
40.742847,-73.950256,5650,2,2825,282.5
40.742847,-73.950256,3400,1,3400,340
40.748112,-73.948181,3000,3,1000,100
40.744278,-73.949646,2435,1,2435,243.5
40.746143,-73.945915,2199,1,2199,219.9
40.743546,-73.958313,3738,1,3738,373.8
40.743546,-73.958313,5500,2,2750,275
40.778542,-73.911781,1800,1,1800,180
40.746288,-73.944595,3500,1,3500,350
40.744953,-73.946495,5995,3,1998,199.8
40.744953,-73.946495,3520,1,3520,352
40.745533,-73.945976,5225,2,2613,261.3
40.745533,-73.945976,4275,1,4275,427.5
40.745533,-73.945976,5200,2,2600,260
40.745533,-73.945976,4100,1,4100,410
40.745533,-73.945976,3325,1,3325,332.5
40.745533,-73.945976,5475,2,2738,273.8
40.745533,-73.945976,3950,1,3950,395
40.745533,-73.945976,3650,1,3650,365
40.745533,-73.945976,4200,1,4200,420
40.745533,-73.945976,3300,1,3300,330
40.745533,-73.945976,3900,1,3900,390
40.742832,-73.958458,3400,1,3400,340
40.742512,-73.957893,3150,1,3150,315
40.742832,-73.958458,2950,1,2950,295
40.745895,-73.946228,3500,1,3500,350
40.752651,-73.940399,3705,1,3705,370.5
40.75071,-73.941803,4795,1,4795,479.5
40.75071,-73.941803,3395,1,3395,339.5
40.75071,-73.941803,4252,1,4252,425.2
40.75071,-73.941803,3262,1,3262,326.2
40.752636,-73.939651,2800,2,1400,140
40.74287,-73.958618,3400,1,3400,340
40.748596,-73.941711,5100,2,2550,255
40.77586,-73.929314,3400,2,1700,170
40.747093,-73.941658,3200,1,3200,320
40.749409,-73.940308,4681,2,2341,234.1
40.749409,-73.940308,3550,1,3550,355
40.749233,-73.939995,3850,1,3850,385
40.74712,-73.942368,4100,2,2050,205
40.746037,-73.941895,3450,1,3450,345
40.748249,-73.938705,5020,2,2510,251
40.748249,-73.938705,6500,2,3250,325
40.7486,-73.93779,2645,1,2645,264.5
40.746288,-73.944595,3725,1,3725,372.5
40.746288,-73.944595,4650,1,4650,465
40.748329,-73.938606,3920,1,3920,392
40.749969,-73.937119,3550,1,3550,355
40.749969,-73.937119,3600,1,3600,360
40.754097,-73.939079,4800,2,2400,240
40.754097,-73.939079,2900,1,2900,290
40.754097,-73.939079,3275,1,3275,327.5
40.754097,-73.939079,4650,2,2325,232.5
40.754097,-73.939079,3500,1,3500,350
40.752155,-73.925743,2812,1,2812,281.2
40.752155,-73.925743,3510,1,3510,351
40.752155,-73.925743,3160,1,3160,316
40.752155,-73.925743,4995,2,2498,249.8
40.752155,-73.925743,6712,3,2237,223.7
40.752155,-73.925743,3851,1,3851,385.1
40.752155,-73.925743,3171,1,3171,317.1
40.752155,-73.925743,4167,1,4167,416.7
40.752155,-73.925743,4378,1,4378,437.8
40.752155,-73.925743,3795,1,3795,379.5
40.752155,-73.925743,5600,2,2800,280
40.752155,-73.925743,4769,1,4769,476.9
40.752155,-73.925743,6529,2,3265,326.5
40.745956,-73.943672,5095,2,2548,254.8
40.746223,-73.943855,5060,2,2530,253
40.746223,-73.943855,5195,2,2598,259.8
40.746223,-73.943855,5095,2,2548,254.8
40.745956,-73.943672,3950,1,3950,395
40.746223,-73.943855,5500,2,2750,275
40.746223,-73.943855,3250,1,3250,325
40.752121,-73.934059,3678,1,3678,367.8
40.752121,-73.934059,3165,1,3165,316.5
40.752121,-73.934059,2940,1,2940,294
40.770409,-73.934464,3200,2,1600,160
40.754593,-73.917191,2700,3,900,90
40.755432,-73.921005,2323,1,2323,232.3
40.754032,-73.923363,2100,2,1050,105
40.753086,-73.931633,2200,1,2200,220
40.744865,-73.956879,2845,1,2845,284.5
40.744865,-73.956879,3245,1,3245,324.5
40.744865,-73.956879,4951,2,2476,247.6
40.751518,-73.938751,3100,1,3100,310
40.752171,-73.94062,3684,1,3684,368.4
40.752171,-73.94062,2433,1,2433,243.3
40.751163,-73.939316,3248,1,3248,324.8
40.751163,-73.939316,3275,1,3275,327.5
40.751102,-73.93914,3450,1,3450,345
40.751839,-73.939812,4000,2,2000,200
40.751816,-73.941162,5464,3,1821,182.1
40.750053,-73.940102,3500,1,3500,350
40.750053,-73.940102,4630,1,4630,463
40.749474,-73.939507,2700,1,2700,270
40.749474,-73.939507,5124,2,2562,256.2
40.749474,-73.939507,6397,3,2132,213.2
40.740841,-73.942413,6075,2,3038,303.8
40.749264,-73.941032,6075,2,3038,303.8
40.749683,-73.940445,5985,2,2993,299.3
40.749683,-73.940445,6074,2,3037,303.7
40.749809,-73.940666,5985,2,2993,299.3
40.749809,-73.940666,3277,1,3277,327.7
40.749809,-73.940666,3277,1,3277,327.7
40.750099,-73.941216,2995,1,2995,299.5
40.755993,-73.918793,1975,1,1975,197.5
40.74868,-73.942856,4173,1,4173,417.3
40.74868,-73.942856,4068,1,4068,406.8
40.74868,-73.942856,5256,2,2628,262.8
40.74868,-73.942856,4003,1,4003,400.3
40.747005,-73.939636,3680,1,3680,368
40.747005,-73.939636,3105,1,3105,310.5
40.747669,-73.942345,3144,1,3144,314.4
40.747669,-73.942345,3183,1,3183,318.3
40.74868,-73.942856,3354,1,3354,335.4
40.747005,-73.939636,3840,1,3840,384
40.747005,-73.939636,5845,2,2923,292.3
40.747005,-73.939636,4080,1,4080,408
40.747005,-73.939636,3784,1,3784,378.4
40.747005,-73.939636,4870,1,4870,487
40.747005,-73.939636,2870,1,2870,287
40.747005,-73.939636,4035,1,4035,403.5
40.74662,-73.940941,2750,1,2750,275
40.74662,-73.940941,5395,2,2698,269.8
40.74662,-73.940941,5795,2,2898,289.8
40.74662,-73.940941,4250,1,4250,425
40.746407,-73.941254,2745,1,2745,274.5
40.74662,-73.940941,3912,1,3912,391.2
40.75523,-73.917297,1975,1,1975,197.5
40.746876,-73.940903,2683,1,2683,268.3
40.746876,-73.940903,4800,2,2400,240
40.746876,-73.940903,3430,1,3430,343
40.746716,-73.950005,7500,3,2500,250
40.748013,-73.956963,4695,2,2348,234.8
40.748013,-73.956963,3425,1,3425,342.5
40.747906,-73.955849,3560,1,3560,356
40.747906,-73.955849,3675,1,3675,367.5
40.747906,-73.955849,5285,2,2643,264.3
40.744644,-73.944176,2775,1,2775,277.5
40.744644,-73.944176,3706,1,3706,370.6
40.744644,-73.944176,3361,1,3361,336.1
40.747341,-73.957054,3095,1,3095,309.5
40.747112,-73.955956,2895,1,2895,289.5
40.74445,-73.957527,6200,2,3100,310
40.74445,-73.957527,6600,2,3300,330
40.745956,-73.956352,5800,2,2900,290
40.745956,-73.956352,5950,2,2975,297.5
40.745956,-73.956352,4000,1,4000,400
40.745956,-73.956352,3250,1,3250,325
40.745956,-73.956352,3160,1,3160,316
40.745956,-73.956352,3945,1,3945,394.5
40.745956,-73.956352,3700,1,3700,370
40.745956,-73.956352,3200,1,3200,320
40.745857,-73.957626,4025,1,4025,402.5
40.743477,-73.953568,3100,1,3100,310
40.77253,-73.898445,3387,1,3387,338.7
40.77253,-73.898445,2780,1,2780,278
40.745014,-73.953987,5000,3,1667,166.7
40.745014,-73.953987,4900,3,1633,163.3
40.74667,-73.942772,4980,2,2490,249
40.741917,-73.959549,5970,2,2985,298.5
40.741917,-73.959549,5150,2,2575,257.5
40.741917,-73.959549,5110,2,2555,255.5
40.741917,-73.959549,5540,2,2770,277
40.741917,-73.959549,6510,2,3255,325.5
40.741917,-73.959549,5330,2,2665,266.5
40.741917,-73.959549,5780,2,2890,289
40.735153,-73.937569,1650,1,1650,165
40.752583,-73.949219,2800,2,1400,140
40.824066,-73.944427,2400,1,2400,240
40.731976,-73.894135,2100,2,1050,105
40.730221,-73.893959,2250,2,1125,112.5
40.71426,-73.912056,1850,2,925,92.5
40.714371,-73.911949,2400,2,1200,120
40.714371,-73.911949,2400,2,1200,120
40.714371,-73.911949,2400,2,1200,120
40.714954,-73.911621,2150,2,1075,107.5
40.714954,-73.911621,2100,2,1050,105
40.72364,-73.904449,2000,2,1000,100
40.723698,-73.8927,2500,3,833,83.3
40.714832,-73.912369,2290,2,1145,114.5
40.714565,-73.912514,2290,2,1145,114.5
40.714432,-73.912537,2250,2,1125,112.5
40.715439,-73.903915,2499,3,833,83.3
40.713657,-73.911598,1800,1,1800,180
40.714684,-73.910355,1900,1,1900,190
40.714367,-73.909439,3000,3,1000,100
40.722679,-73.902542,2395,2,1198,119.8
40.713867,-73.907005,2700,3,900,90
40.722691,-73.901161,2900,3,967,96.7
40.725357,-73.900703,2700,2,1350,135
40.724785,-73.899658,1750,1,1750,175
40.732014,-73.89682,2399,2,1200,120
40.724087,-73.895203,2400,2,1200,120
40.724087,-73.895203,2400,2,1200,120
40.722214,-73.892479,3100,3,1033,103.3
40.72187,-73.891785,2500,3,833,83.3
40.730236,-73.894394,1900,1,1900,190
40.727055,-73.893967,2000,3,667,66.7
40.727177,-73.892036,1800,2,900,90
40.727356,-73.891167,2300,3,767,76.7
40.732082,-73.889313,2250,2,1125,112.5
40.729851,-73.889107,2300,2,1150,115
40.724892,-73.893158,1100000,4,275000,27500
40.723888,-73.907158,2200,2,1100,110
40.728413,-73.904068,1800,1,1800,180
40.733017,-73.896858,5000,5,1000,100
40.730015,-73.889053,2200,2,1100,110
40.72538,-73.889206,2100,2,1050,105
40.727276,-73.876572,2500,3,833,83.3
40.726112,-73.8731,1700,1,1700,170
40.720104,-73.889275,1600,1,1600,160
40.721848,-73.884422,2000,2,1000,100
40.71748,-73.885635,2500,3,833,83.3
40.713047,-73.897034,2850,3,950,95
40.713478,-73.897446,2500,2,1250,125
40.716858,-73.8843,2400,2,1200,120
40.716862,-73.884399,2400,2,1200,120
40.718628,-73.876663,2600,2,1300,130
40.718803,-73.875168,2200,1,2200,220
40.710632,-73.894173,2495,2,1248,124.8
40.71487,-73.879143,2300,2,1150,115
40.713566,-73.878868,3000,3,1000,100
40.712215,-73.875694,2590,2,1295,129.5
40.712215,-73.875694,2599,2,1300,130
40.712326,-73.886726,1995,2,998,99.8
40.711193,-73.872192,2100,2,1050,105
40.718983,-73.886246,2100,2,1050,105
40.712486,-73.884003,1700,1,1700,170
40.713799,-73.880783,2299,2,1150,115
40.710693,-73.878662,2000,1,2000,200
40.712948,-73.877258,3000,3,1000,100
40.712379,-73.874023,1800,2,900,90
40.723469,-73.871025,1850,1,1850,185
40.720348,-73.888901,1450,1,1450,145
40.715755,-73.873253,2000,3,667,66.7
40.722515,-73.881973,2800,3,933,93.3
40.713799,-73.880783,1029000,5,205800,20580
40.710842,-73.875168,2400,3,800,80
40.744999,-73.702087,4999,3,1666,166.6
40.748035,-73.70311,5000,4,1250,125
40.741596,-73.701111,1950,1,1950,195
40.730103,-73.992317,4950,1,4950,495
40.858906,-73.929214,1750,1,1750,175
40.765568,-73.987549,5500,1,5500,550
40.797253,-73.950089,19500,3,6500,650
40.719807,-73.997719,25000,5,5000,500
40.734104,-73.999992,5795,1,5795,579.5
40.734104,-73.999992,4495,1,4495,449.5
40.769096,-73.985336,7600,2,3800,380
40.714195,-73.997871,2750,2,1375,137.5
40.734501,-73.989197,4900,1,4900,490
40.734501,-73.989197,5900,1,5900,590
40.734501,-73.989197,3000,1,3000,300
40.71019,-73.991257,4700,1,4700,470
40.862614,-73.924927,2995,3,998,99.8
40.761272,-74.000465,4550,1,4550,455
40.761272,-74.000465,4450,1,4450,445
40.761272,-74.000465,5690,2,2845,284.5
40.866322,-73.927666,1900,1,1900,190
40.735435,-73.991714,5315,1,5315,531.5
40.735435,-73.991714,8800,2,4400,440
40.735435,-73.991714,9140,1,9140,914
40.735435,-73.991714,6500,1,6500,650
40.735435,-73.991714,7095,1,7095,709.5
40.730705,-73.995064,4850,1,4850,485
40.730705,-73.995064,4795,1,4795,479.5
40.772198,-73.990898,35000,4,8750,875
40.705597,-74.016151,3150,1,3150,315
40.705597,-74.016151,3250,1,3250,325
40.705597,-74.016151,3500,1,3500,350
40.705597,-74.016151,3450,1,3450,345
40.705597,-74.016151,4350,1,4350,435
40.705597,-74.016151,3450,1,3450,345
40.705597,-74.016151,4250,1,4250,425
40.705597,-74.016151,3250,1,3250,325
40.765545,-73.947006,4800,2,2400,240
40.765545,-73.947006,3300,1,3300,330
40.71236,-74.009148,5940,1,5940,594
40.86742,-73.924973,1750,1,1750,175
40.80666,-73.941338,2500,1,2500,250
40.807865,-73.940338,3200,1,3200,320
40.735386,-73.99321,17500,3,5833,583.3
40.774509,-73.96447,15000,1,15000,1500
40.774509,-73.96447,15000,1,15000,1500
40.774509,-73.96447,25000,2,12500,1250
40.798584,-73.951874,2500,1,2500,250
40.705566,-74.017403,12500,2,6250,625
40.731251,-74.003609,4500,1,4500,450
40.772919,-73.992958,20000,3,6667,666.7
40.713783,-73.990509,4795,1,4795,479.5
40.729042,-73.989388,2800,1,2800,280
40.730701,-73.976448,4253,1,4253,425.3
40.796246,-73.962349,2950,2,1475,147.5
40.812557,-73.938835,2375,1,2375,237.5
40.771973,-73.980263,4999,1,4999,499.9
40.771973,-73.980263,6000,2,3000,300
40.777649,-73.975792,9895,3,3298,329.8
40.771797,-73.989914,4200,1,4200,420
40.71405,-74.012878,12500,2,6250,625
40.868885,-73.921265,2000,1,2000,200
40.718246,-73.992607,4310,1,4310,431
40.718246,-73.992607,4310,1,4310,431
40.737862,-74.008476,7995,2,3998,399.8
40.707966,-74.006279,3550,1,3550,355
40.707966,-74.006279,3350,1,3350,335
40.707966,-74.006279,3500,1,3500,350
40.707966,-74.006279,3550,1,3550,355
40.707966,-74.006279,3600,1,3600,360
40.70689,-74.007179,4095,1,4095,409.5
40.70689,-74.007179,3195,1,3195,319.5
40.70689,-74.007179,3198,1,3198,319.8
40.70689,-74.007179,4250,1,4250,425
40.70689,-74.007179,4095,1,4095,409.5
40.709564,-74.002098,3095,1,3095,309.5
40.753227,-73.967781,3450,1,3450,345
40.744835,-73.99176,5295,1,5295,529.5
40.744835,-73.99176,3995,1,3995,399.5
40.744835,-73.99176,7395,2,3698,369.8
40.747963,-73.989601,4805,1,4805,480.5
40.747963,-73.989601,5050,1,5050,505
40.747963,-73.989601,6080,1,6080,608
40.747963,-73.989601,6005,1,6005,600.5
40.747963,-73.989601,8280,2,4140,414
40.747963,-73.989601,5715,1,5715,571.5
40.747963,-73.989601,10500,3,3500,350
40.747963,-73.989601,6325,1,6325,632.5
40.752773,-73.986031,3500,1,3500,350
40.764317,-73.9776,14000,2,7000,700
40.782539,-73.975372,19500,5,3900,390
40.790775,-73.969368,4500,1,4500,450
40.779247,-73.958473,30000,4,7500,750
40.72361,-73.997055,13500,2,6750,675
40.718525,-73.988907,4300,3,1433,143.3
40.734955,-73.998909,5500,1,5500,550
40.734955,-73.998909,9400,2,4700,470
40.716812,-74.00354,6250,1,6250,625
40.721207,-73.987953,5750,3,1917,191.7
40.817322,-73.938637,2600,3,867,86.7
40.738213,-73.996483,5300,1,5300,530
40.744007,-73.992401,9000,2,4500,450
40.743694,-73.992241,5850,1,5850,585
40.744007,-73.992401,5500,1,5500,550
40.763245,-73.978615,6500,2,3250,325
40.763287,-73.978508,5995,2,2998,299.8
40.779575,-73.977615,2600,1,2600,260
40.781246,-73.977859,2300,1,2300,230
40.783733,-73.974648,14500,4,3625,362.5
40.787552,-73.971825,4350,1,4350,435
40.789242,-73.970505,5745,2,2873,287.3
40.789242,-73.970505,4055,1,4055,405.5
40.789242,-73.970505,5445,2,2723,272.3
40.789242,-73.970505,5665,2,2833,283.3
40.792171,-73.975464,5425,1,5425,542.5
40.792171,-73.975464,6237,1,6237,623.7
40.792171,-73.975464,15125,3,5042,504.2
40.792171,-73.975464,4350,1,4350,435
40.792171,-73.975464,5840,1,5840,584
40.752007,-73.986176,3395,2,1698,169.8
40.727173,-74.008102,6295,1,6295,629.5
40.727173,-74.008102,6700,1,6700,670
40.727173,-74.008102,13750,2,6875,687.5
40.727173,-74.008102,4525,1,4525,452.5
40.727173,-74.008102,4595,1,4595,459.5
40.727173,-74.008102,4995,1,4995,499.5
40.727173,-74.008102,21000,3,7000,700
40.727173,-74.008102,9950,2,4975,497.5
40.718311,-73.992569,3695,2,1848,184.8
40.746639,-73.990601,7500,5,1500,150
40.725842,-73.983871,3700,2,1850,185
40.725933,-73.983986,5799,3,1933,193.3
40.779133,-73.978195,2995,1,2995,299.5
40.747334,-73.980438,5200,2,2600,260
40.718376,-73.992538,3700,2,1850,185
40.735012,-74.005554,3475,1,3475,347.5
40.71859,-73.986015,2500,1,2500,250
40.784561,-73.974236,3125,1,3125,312.5
40.71582,-74.005974,5315,1,5315,531.5
40.71582,-74.005974,5090,1,5090,509
40.71582,-74.005974,4980,1,4980,498
40.71582,-74.005974,10630,2,5315,531.5
40.71582,-74.005974,4690,1,4690,469
40.71582,-74.005974,9330,2,4665,466.5
40.71582,-74.005974,8795,2,4398,439.8
40.71582,-74.005974,4615,1,4615,461.5
40.851803,-73.938675,2100,1,2100,210
40.725796,-74.002182,4000,1,4000,400
40.743874,-73.98288,4236,1,4236,423.6
40.743874,-73.98288,5674,1,5674,567.4
40.743874,-73.98288,6295,1,6295,629.5
40.743874,-73.98288,4649,1,4649,464.9
40.743874,-73.98288,4233,1,4233,423.3
40.743874,-73.98288,5689,1,5689,568.9
40.743874,-73.98288,5764,1,5764,576.4
40.743874,-73.98288,8090,2,4045,404.5
40.743874,-73.98288,5303,1,5303,530.3
40.743874,-73.98288,4710,1,4710,471
40.743874,-73.98288,6437,1,6437,643.7
40.743874,-73.98288,4277,1,4277,427.7
40.743874,-73.98288,6387,1,6387,638.7
40.743874,-73.98288,4338,1,4338,433.8
40.743874,-73.98288,4593,1,4593,459.3
40.743874,-73.98288,5435,1,5435,543.5
40.743874,-73.98288,4762,1,4762,476.2
40.743874,-73.98288,8758,2,4379,437.9
40.743874,-73.98288,5983,1,5983,598.3
40.743874,-73.98288,6043,1,6043,604.3
40.743874,-73.98288,5872,1,5872,587.2
40.743874,-73.98288,8305,2,4153,415.3
40.743874,-73.98288,6105,1,6105,610.5
40.743874,-73.98288,8429,2,4215,421.5
40.743874,-73.98288,5447,1,5447,544.7
40.740593,-74.001686,4965,2,2483,248.3
40.76543,-73.977058,19500,3,6500,650
40.76543,-73.977058,3300,1,3300,330
40.76543,-73.977058,3200,1,3200,320
40.744751,-73.982285,5000,4,1250,125
40.742367,-73.982979,3695,1,3695,369.5
40.717319,-73.998451,2495,2,1248,124.8
40.718697,-73.983139,7500,4,1875,187.5
40.718697,-73.983139,7500,3,2500,250
40.837322,-73.940437,3995,4,999,99.9
40.749474,-73.978615,6750,4,1688,168.8
40.775253,-73.981026,3750,2,1875,187.5
40.775253,-73.981026,5450,3,1817,181.7
40.837589,-73.940323,3495,4,874,87.4
40.837589,-73.940323,2995,3,998,99.8
40.837589,-73.940323,4095,4,1024,102.4
40.74921,-73.978828,3750,1,3750,375
40.74921,-73.978828,3750,1,3750,375
40.786724,-73.951462,2800,2,1400,140
40.716434,-74.003342,18800,3,6267,626.7
40.716434,-74.003342,20150,3,6717,671.7
40.716434,-74.003342,12000,2,6000,600
40.712025,-73.995155,1895,1,1895,189.5
40.871319,-73.915077,1895,1,1895,189.5
40.80209,-73.950584,2262,1,2262,226.2
40.737923,-73.997177,4495,1,4495,449.5
40.84211,-73.936821,2584,3,861,86.1
40.727222,-73.983879,3300,1,3300,330
40.806114,-73.94561,2525,2,1263,126.3
40.867149,-73.924866,2500,1,2500,250
40.745148,-73.986099,5950,1,5950,595
40.81102,-73.954285,2695,1,2695,269.5
40.709576,-74.009331,4500,3,1500,150
40.783241,-73.971893,2800,1,2800,280
40.740803,-74.00174,5100,2,2550,255
40.81715,-73.952499,2500,2,1250,125
40.774254,-73.945869,4995,2,2498,249.8
40.868565,-73.924164,1800,1,1800,180
40.725697,-74.001686,2300,1,2300,230
40.781929,-73.976082,7500,2,3750,375
40.781929,-73.976082,7180,2,3590,359
40.704742,-74.006897,3325,1,3325,332.5
40.750065,-73.978104,3000,2,1500,150
40.760712,-73.970451,13750,2,6875,687.5
40.760712,-73.970451,6950,1,6950,695
40.715408,-74.012589,20000,2,10000,1000
40.715408,-74.012589,16000,2,8000,800
40.715408,-74.012589,19500,3,6500,650
40.727188,-73.983803,3995,2,1998,199.8
40.815292,-73.940994,2200,1,2200,220
40.746544,-73.991127,6295,2,3148,314.8
40.779873,-73.977989,3950,2,1975,197.5
40.847954,-73.935555,2661,1,2661,266.1
40.716057,-74.003494,7250,2,3625,362.5
40.716057,-74.003494,4300,1,4300,430
40.724274,-73.978394,6495,4,1624,162.4
40.798763,-73.942673,2395,3,798,79.8
40.785515,-73.952698,22000,5,4400,440
40.71204,-73.994972,1949,1,1949,194.9
40.71204,-73.994972,1950,1,1950,195
40.801167,-73.941063,2175,1,2175,217.5
40.710876,-74.00737,3650,1,3650,365
40.725887,-74.002541,3495,1,3495,349.5
40.784473,-73.974815,2200,1,2200,220
40.779835,-73.959862,2800,1,2800,280
40.740841,-74.001511,5215,2,2608,260.8
40.799534,-73.942261,2850,2,1425,142.5
40.736824,-73.998306,7995,1,7995,799.5
40.74839,-73.979134,3900,2,1950,195
40.718876,-73.982933,5500,1,5500,550
40.739506,-73.996567,17500,3,5833,583.3
40.726383,-73.98365,5770,3,1923,192.3
