lat,lon,price,beds,price_per_bed,price_per_bed_scale,borough,5_digit_zip,pets,parking,ac,nearest_station,distance_between
40.740246,-73.979637,4814,1,4814,481.4,Manhattan,10016,Dogs & Cats,Garage,Cooling only,28th St,0.9603881013
40.789577,-73.973251,4814,1,4814,481.4,Manhattan,10024,Dogs & Cats,Garage,No,86th St,19.1306742585
40.764545,-73.941284,4812,2,2406,240.6,Queens,11106,Dogs & Cats,Garage,Cooling only,21st St,1.1573834433
40.73082,-74.009247,4812,1,4812,481.2,Manhattan,10036,Dogs & Cats,Garage,No,Houston St,0.4341570124
40.778378,-73.988297,4806,1,4806,480.6,Manhattan,10023,No,Garage,Heating & Cooling,72nd St,1.047701743
40.743378,-73.984474,4805,1,4805,480.5,Manhattan,10016,Dogs & Cats,None,Cooling only,28th St,0.4261096795
40.747963,-73.989601,4805,1,4805,480.5,Manhattan,10001,Dogs & Cats,None,No,34th St,0.2460870889
40.754097,-73.939079,4800,2,2400,240,Queens,11101,Dogs & Cats,Garage,Cooling only,Queensboro Plaza,0.4021344474
40.754944,-73.963692,4800,2,2400,240,Manhattan,10022,Dogs & Cats,Garage,Cooling only,Lexington Av-53rd St,0.5367971846
40.691162,-73.982414,4800,1,4800,480,Brooklyn,11201,Dogs & Cats,None,Cooling only,DeKalb Av,0.0768661156
40.756363,-73.968758,4800,1,4800,480,Manhattan,10017,Dogs & Cats,None,Cooling only,Lexington Av-53rd St,0.1345566108
40.797558,-73.971535,4800,2,2400,240,Manhattan,10031,Dogs & Cats,None,Cooling only,103rd St,0.8641138335
40.80711,-73.944267,4800,3,1600,160,Manhattan,10027,Dogs & Cats,None,Cooling only,125th St,0.812229488
40.707603,-73.94593,4800,4,1200,120,Brooklyn,11201,Dogs & Cats,None,Cooling only,Lorimer St,0.4334907047
40.711823,-73.964531,4800,1,4800,480,Brooklyn,11249,Dogs & Cats,Garage,Heating & Cooling,Marcy Av,0.6887420631
40.751312,-73.972687,4800,1,4800,480,Manhattan,10016,Dogs & Cats,Garage,Heating & Cooling,Grand Central-42nd St,0.2828360413
40.746876,-73.940903,4800,2,2400,240,Queens,11101,Dogs & Cats,Garage,Heating & Cooling,Long Island City-Court Square,0.2493277653
40.700199,-73.944725,4800,4,1200,120,Brooklyn,11206,Dogs & Cats,None,Heating only,Flushing Av,0.303472942
40.722408,-73.991951,4800,3,1600,160,Manhattan,10003,No,None,Heating only,2nd Av,0.202469149
40.776333,-73.989151,4800,1,4800,480,Manhattan,10069,Dogs & Cats,Garage,No,72nd St,1.0759916637
40.688759,-73.985115,4800,2,2400,240,Brooklyn,11201,Dogs & Cats,Garage,No,Hoyt & Schermerhorn,0.0320537052
40.765545,-73.947006,4800,2,2400,240,Manhattan,10004,Dogs & Cats,None,No,Roosevelt Island,0.8853694602
40.743744,-73.986351,4800,2,2400,240,Manhattan,10016,Dogs & Cats,None,No,28th St,0.2769954961
40.722408,-73.991951,4800,3,1600,160,Manhattan,10002,Dogs & Cats,None,No,2nd Av,0.202469149
40.746574,-73.990135,4800,3,1600,160,Manhattan,10001,Dogs & Cats,None,No,28th St,0.1709371136
40.743927,-73.984932,4800,4,1200,120,Manhattan,10033,Dogs & Cats,None,No,28th St,0.3614450743
40.768772,-73.988144,4800,4,1200,120,Manhattan,10031,Dogs & Cats,None,No,59th St-Columbus Circle,0.5266351237
40.693855,-73.938324,4800,3,1600,160,Brooklyn,11206,No,None,No,Myrtle Av,0.4352924416
40.666973,-73.961349,4800,3,1600,160,Brooklyn,11228,No,None,No,Botanic Gardens,0.4146196948
40.770912,-73.954086,4800,3,1600,160,Manhattan,10075,No,None,No,77th St,16.8125287482
40.724808,-73.983704,4800,3,1600,160,Manhattan,10001,No,None,No,2nd Av,0.5481100591
40.700199,-73.944725,4800,4,1200,120,Brooklyn,11218,No,None,No,Flushing Av,0.303472942
40.723705,-73.938889,4800,5,960,96,Brooklyn,11220,No,None,No,Graham Av,1.1055821539
40.711849,-73.941696,4799,4,1200,120,Brooklyn,11230,Dogs & Cats,Garage,No,Grand St,4.4451099595
40.68708,-73.992844,4799,2,2400,240,Brooklyn,11201,Dogs & Cats,None,No,Bergen St,0.1968183431
40.713783,-73.990509,4795,1,4795,479.5,Manhattan,10023,Dogs & Cats,Garage,Cooling only,East Broadway,0.0293113405
40.780308,-73.986923,4795,1,4795,479.5,Manhattan,10069,No,Garage,Cooling only,72nd St,1.0287678282
40.75071,-73.941803,4795,1,4795,479.5,Queens,11101,No,None,No,Queensboro Plaza,0.1356116754
40.730705,-73.995064,4795,1,4795,479.5,Manhattan,10003,No,None,No,8th St,0.2094167665
40.783844,-73.948822,4794,3,1598,159.8,Manhattan,10128,No,None,No,96th St,1.5935297793
40.747601,-73.973244,4791,1,4791,479.1,Manhattan,10016,Dogs & Cats,None,Cooling only,Grand Central-42nd St,0.4867079783
40.744576,-73.994926,4782,1,4782,478.2,Manhattan,10030,Dogs & Cats,None,No,23rd St,0.2590309562
40.702427,-73.986771,4780,1,4780,478,Brooklyn,11201,Dogs & Cats,Garage,Cooling only,York St,0.2986018627
40.787033,-73.950554,4775,2,2388,238.8,Manhattan,10029,Dogs & Cats,Garage,Cooling only,96th St,1.2966078402
40.752155,-73.925743,4769,1,4769,476.9,Queens,11101,Dogs & Cats,None,No,36th St,12.6245488565
40.692413,-73.983383,4766,1,4766,476.6,Brooklyn,11201,Dogs & Cats,Garage,Cooling only,DeKalb Av,0.2374109732
40.743874,-73.98288,4762,1,4762,476.2,Manhattan,10001,Dogs & Cats,Garage,Cooling only,28th St,0.5216328433
40.738415,-73.997475,4760,1,4760,476,Manhattan,10011,Dogs & Cats,None,No,14th St,0.1086711878
40.796097,-73.968513,4752,1,4752,475.2,Manhattan,10025,Dogs & Cats,None,No,103rd St,0.5942195432
40.65897,-73.949471,4750,4,1188,118.8,Brooklyn,11225,Dogs allowed,None,Cooling only,Winthrop St,0.2649839744
40.882595,-73.905663,4750,3,1583,158.3,Bronx,10463,No,None,Cooling only,231st St,0.4215590228
40.579693,-73.945473,4750,4,1188,118.8,Brooklyn,11235,No,None,Cooling only,Sheepshead Bay,1.0858416859
40.744396,-73.975365,4750,1,4750,475,Manhattan,10010,Dogs & Cats,None,Heating & Cooling,33rd St,0.5955956873
40.744339,-73.991219,4750,1,4750,475,Manhattan,10010,Dogs & Cats,Garage,No,23rd St,0.2112023421
40.70779,-74.013885,4750,1,4750,475,Manhattan,10038,Dogs & Cats,Garage,No,Rector St,0.0781797222
40.730042,-74.001572,4750,1,4750,475,Manhattan,10010,Dogs & Cats,None,No,West 4th St,0.2709526584
40.769039,-73.967255,4750,1,4750,475,Manhattan,10025,Dogs & Cats,None,No,68th St-Hunter College,0.3020463744
40.747337,-73.975967,4750,2,2375,237.5,Manhattan,10040,Dogs & Cats,None,No,Grand Central-42nd St,0.4552747106
40.709488,-74.008652,4750,2,2375,237.5,Manhattan,10040,Dogs & Cats,None,No,Broadway-Nassau,0.1130330611
40.724667,-73.993546,4750,1,4750,475,Manhattan,10075,No,None,No,Bleecker St,0.1674939564
40.775246,-73.95015,4750,1,4750,475,Manhattan,10021,No,None,No,86th St,18.2011895211
40.688793,-73.952225,4749,2,2375,237.5,Brooklyn,11216,No,None,No,Bedford-Nostrand Avs,0.1433831663
40.680294,-73.947769,4748,2,2374,237.4,Brooklyn,11216,Dogs & Cats,Garage,No,Nostrand Av,1.183710022
40.765976,-73.982552,4740,1,4740,474,Manhattan,10019,No,Garage,No,57th St,0.4840270372
40.776058,-73.983795,4735,1,4735,473.5,Manhattan,10023,Dogs allowed,None,Cooling only,72nd St,0.6239880847
40.711163,-74.017136,4730,1,4730,473,Manhattan,10280,Dogs & Cats,Garage,No,Rector St,0.5426770688
40.759041,-73.994972,4725,1,4725,472.5,Manhattan,10036,Dogs & Cats,None,No,42nd St,1.0270928146
40.743874,-73.98288,4710,1,4710,471,Manhattan,10001,Dogs & Cats,Garage,Heating & Cooling,28th St,0.5216328433
40.777164,-73.988823,4710,1,4710,471,Manhattan,10069,Dogs & Cats,None,Heating & Cooling,72nd St,1.0597025021
40.73782,-73.98307,4709,2,2355,235.5,Manhattan,10010,Dogs & Cats,None,No,23rd St,0.9955964966
40.748322,-73.98098,4700,1,4700,470,Manhattan,10025,Dogs & Cats,None,Cooling only,33rd St,0.2657424343
40.687328,-73.972404,4700,2,2350,235,Brooklyn,11238,Dogs & Cats,None,Cooling only,Lafayette Av,0.1875022125
40.705711,-73.919823,4700,3,1567,156.7,Brooklyn,11237,Dogs & Cats,None,Cooling only,DeKalb Av,5.4891170782
40.705711,-73.919823,4700,4,1175,117.5,Brooklyn,11237,Dogs & Cats,None,Cooling only,DeKalb Av,5.4891170782
40.690723,-73.921669,4700,5,940,94,Brooklyn,11221,Dogs & Cats,None,Cooling only,Gates Av,0.1316764561
40.71019,-73.991257,4700,1,4700,470,Manhattan,10003,No,Garage,Heating & Cooling,East Broadway,0.4024698291
40.747089,-73.986671,4700,1,4700,470,Manhattan,10001,No,Garage,Heating & Cooling,28th St,0.2457897599
40.724014,-73.976326,4700,2,2350,235,Manhattan,10009,Dogs & Cats,None,Heating & Cooling,1st Av,0.891598881
40.746658,-74.002129,4700,2,2350,235,Manhattan,10009,Dogs & Cats,None,Heating only,23rd St,0.8896891935
40.751614,-74.001465,4700,1,4700,470,Manhattan,10001,Dogs & Cats,Garage,No,34 St Hudson Yards,0.4760579244
40.752205,-73.974167,4700,1,4700,470,Manhattan,10017,Cats allowed,None,No,Grand Central-42nd St,0.1797939203
40.713337,-73.940666,4700,1,4700,470,Brooklyn,11211,Dogs & Cats,None,No,Grand St,4.5076667032
40.757584,-73.968536,4700,2,2350,235,Manhattan,10003,Dogs & Cats,None,No,Lexington Av-53rd St,0.0438588747
40.707809,-73.940689,4700,3,1567,156.7,Brooklyn,11206,Dogs & Cats,None,No,Montrose Av,0.0711471498
40.666973,-73.961349,4700,3,1567,156.7,Brooklyn,11225,Dogs & Cats,None,No,Botanic Gardens,0.4146196948
40.76535,-73.985001,4700,3,1567,156.7,Manhattan,10036,Dogs & Cats,None,No,50th St,0.332276825
40.76535,-73.985001,4700,4,1175,117.5,Manhattan,10019,Dogs & Cats,None,No,50th St,0.332276825
40.709221,-74.013756,4700,1,4700,470,Manhattan,10014,No,None,No,Rector St,0.2252209042
40.743488,-73.996857,4700,2,2350,235,Manhattan,10128,No,None,No,23rd St,0.3467164197
40.695656,-73.983513,4699,2,2350,235,Brooklyn,11201,Dogs & Cats,None,No,Lawrence St,0.4374124564
40.748013,-73.956963,4695,2,2348,234.8,Queens,11101,Dogs & Cats,None,Cooling only,Vernon Blvd-Jackson Av,0.6633126622
40.784473,-73.950302,4695,2,2348,234.8,Manhattan,10128,No,None,Heating & Cooling,96th St,1.4509597665
40.78513,-73.947968,4695,1,4695,469.5,Manhattan,10128,Dogs & Cats,Garage,No,96th St,1.5839864749
40.777927,-73.949013,4695,3,1565,156.5,Manhattan,10128,Dogs & Cats,Garage,No,86th St,18.51373496
40.693783,-73.966774,4695,2,2348,234.8,Brooklyn,11205,No,Garage,No,Clinton-Washington Avs,0.6331676232
40.748089,-74.001717,4695,1,4695,469.5,Manhattan,10011,Dogs & Cats,None,No,23rd St,0.9473052677
40.706326,-74.007805,4695,1,4695,469.5,Manhattan,10005,Dogs & Cats,None,No,Wall St,0.1222504948
40.792259,-73.972343,4695,2,2348,234.8,Manhattan,10024,Dogs & Cats,None,No,96th St,0.6471040895
40.747089,-73.986671,4695,1,4695,469.5,Manhattan,10025,No,None,No,28th St,0.2457897599
40.715946,-73.954491,4691,1,4691,469.1,Brooklyn,11211,Dogs & Cats,Garage,Heating & Cooling,Bedford Av,0.2511377971
40.778378,-73.988297,4691,1,4691,469.1,Manhattan,10069,No,Garage,Heating & Cooling,72nd St,1.047701743
40.71582,-74.005974,4690,1,4690,469,Manhattan,10007,Dogs & Cats,Garage,No,City Hall,0.2946259731
40.74511,-73.991196,4686,1,4686,468.6,Manhattan,10001,Dogs & Cats,None,Heating & Cooling,28th St,0.2153060141
40.749409,-73.940308,4681,2,2341,234.1,Queens,11101,Dogs & Cats,None,Cooling only,Queensboro Plaza,0.1307369013
40.747601,-73.973244,4678,1,4678,467.8,Manhattan,10016,Dogs & Cats,None,Cooling only,Grand Central-42nd St,0.4867079783
40.742123,-73.998955,4675,1,4675,467.5,Manhattan,10011,No,Garage,Heating only,18th St,0.1511363682
40.758652,-73.962212,4675,1,4675,467.5,Manhattan,10022,Dogs & Cats,None,No,Lexington Av,0.7410765386
40.70747,-74.00589,4670,1,4670,467,Manhattan,10128,No,None,No,Fulton St,0.2238694703
40.78513,-73.947968,4666,1,4666,466.6,Manhattan,10128,Dogs allowed,None,No,96th St,1.5839864749
40.776028,-73.952652,4665,1,4665,466.5,Manhattan,10028,Dogs & Cats,Garage,Cooling only,86th St,18.2072054252
40.705578,-74.013741,4659,1,4659,465.9,Manhattan,10006,Dogs & Cats,Garage,Cooling only,Bowling Green,0.0889176387
40.692413,-73.983383,4658,2,2329,232.9,Brooklyn,11201,Dogs & Cats,Garage,Cooling only,DeKalb Av,0.2374109732
40.692413,-73.983383,4658,2,2329,232.9,Brooklyn,11201,Dogs & Cats,Garage,Cooling only,DeKalb Av,0.2374109732
40.743378,-73.984474,4655,1,4655,465.5,Manhattan,10016,Dogs & Cats,None,Cooling only,28th St,0.4261096795
40.691963,-73.979813,4650,1,4650,465,Brooklyn,11201,Dogs & Cats,Garage,Cooling only,DeKalb Av,0.2248398983
40.754097,-73.939079,4650,2,2325,232.5,Queens,11101,Dogs & Cats,Garage,Cooling only,Queensboro Plaza,0.4021344474
40.733803,-73.986519,4650,1,4650,465,Manhattan,10003,Dogs & Cats,None,Cooling only,3rd Av,0.1112290895
40.738834,-73.979523,4650,1,4650,465,Manhattan,10021,Dogs & Cats,None,Heating & Cooling,28th St,1.0700449972
40.746288,-73.944595,4650,1,4650,465,Queens,11101,Dogs & Cats,Garage,No,Long Island City-Court Square,0.0707553992
40.78513,-73.947968,4650,1,4650,465,Manhattan,10128,Dogs & Cats,Garage,No,96th St,1.5839864749
40.770771,-73.991791,4650,1,4650,465,Manhattan,10019,Dogs & Cats,Garage,No,66th St-Lincoln Center,0.8597419318
40.7701,-73.985855,4650,1,4650,465,Manhattan,10030,Dogs & Cats,None,No,59th St-Columbus Circle,0.3895692249
40.787083,-73.973969,4650,1,4650,465,Manhattan,10027,Dogs & Cats,None,No,86th St,18.8469823453
40.768539,-73.989555,4650,1,4650,465,Manhattan,10019,Dogs & Cats,None,No,50th St,0.7402437033
40.771431,-73.992966,4650,1,4650,465,Manhattan,10019,Dogs & Cats,None,No,66th St-Lincoln Center,0.9329746697
40.771431,-73.992966,4650,1,4650,465,Manhattan,10019,Dogs & Cats,None,No,66th St-Lincoln Center,0.9329746697
40.743744,-73.986351,4650,1,4650,465,Manhattan,10036,Dogs & Cats,None,No,28th St,0.2769954961
40.784473,-73.950302,4650,2,2325,232.5,Manhattan,10027,Dogs & Cats,None,No,96th St,1.4509597665
40.751339,-73.972092,4650,2,2325,232.5,Manhattan,10017,Dogs & Cats,None,No,Grand Central-42nd St,0.332803754
40.8009,-73.969482,4650,2,2325,232.5,Manhattan,10025,Dogs & Cats,None,No,103rd St,0.8616736314
40.677273,-73.998543,4650,3,1550,155,Brooklyn,11231,Dogs & Cats,None,No,Smith-9th St,0.4648803959
40.787865,-73.952995,4650,2,2325,232.5,Manhattan,10029,No,None,No,96th St,1.0712723078
40.743874,-73.98288,4649,1,4649,464.9,Manhattan,10001,Dogs & Cats,Garage,Cooling only,28th St,0.5216328433
40.765976,-73.982552,4640,1,4640,464,Manhattan,10019,No,Garage,No,57th St,0.4840270372
40.7561,-73.996239,4637,1,4637,463.7,Manhattan,10033,Dogs & Cats,None,No,34th St,1.0029926147
40.807163,-73.954903,4637,2,2319,231.9,Manhattan,10019,Dogs & Cats,None,No,116th St,0.231069824
40.722095,-73.984909,4631,1,4631,463.1,Manhattan,10002,Dogs & Cats,None,No,Essex St,0.4712276257
40.750053,-73.940102,4630,1,4630,463,Queens,11101,Dogs & Cats,Garage,Cooling only,Queensboro Plaza,0.0594222167
40.74511,-73.991196,4630,1,4630,463,Manhattan,10001,Dogs & Cats,None,Heating & Cooling,28th St,0.2153060141
40.722713,-73.977165,4625,2,2313,231.3,Manhattan,10025,Dogs & Cats,Garage,Cooling only,1st Av,0.9904267008
40.751339,-73.972092,4625,2,2313,231.3,Manhattan,10017,Dogs & Cats,None,Cooling only,Grand Central-42nd St,0.332803754
40.72678,-74.002754,4625,2,2313,231.3,Manhattan,10012,No,None,Cooling only,Spring St,0.1032987657
40.701214,-73.935745,4625,2,2313,231.3,Brooklyn,11206,Dogs & Cats,Garage,Heating & Cooling,Myrtle Av,0.445619837
40.751339,-73.972092,4625,1,4625,462.5,Manhattan,10017,Dogs & Cats,None,No,Grand Central-42nd St,0.332803754
40.793621,-73.973114,4625,1,4625,462.5,Manhattan,10025,Dogs & Cats,None,No,96th St,0.7416624558
40.760788,-73.998817,4625,2,2313,231.3,Manhattan,10040,Dogs & Cats,None,No,34 St Hudson Yards,0.6045344558
40.738415,-73.997475,4625,1,4625,462.5,Manhattan,10031,No,None,No,14th St,0.1086711878
40.759041,-73.994972,4620,1,4620,462,Manhattan,10036,Dogs & Cats,None,No,42nd St,1.0270928146
40.71582,-74.005974,4615,1,4615,461.5,Manhattan,10007,Dogs & Cats,Garage,No,City Hall,0.2946259731
40.7561,-73.996239,4612,1,4612,461.2,Manhattan,10018,Dogs & Cats,None,Cooling only,34th St,1.0029926147
40.691963,-73.979813,4600,1,4600,460,Brooklyn,11201,Dogs & Cats,Garage,Cooling only,DeKalb Av,0.2248398983
40.693848,-73.916618,4600,4,1150,115,Brooklyn,11221,Dogs & Cats,None,Cooling only,Knickerbocker Av,0.5956258225
40.659256,-73.949356,4600,5,920,92,Brooklyn,11225,Dogs & Cats,None,Cooling only,Winthrop St,0.2981757968
40.757324,-73.967148,4600,1,4600,460,Manhattan,10022,Dogs allowed,None,Cooling only,Lexington Av-53rd St,0.1626112242
40.754238,-73.969559,4600,1,4600,460,Manhattan,10016,Dogs & Cats,None,Heating only,Lexington Av-53rd St,0.3709371996
40.737885,-73.980904,4600,2,2300,230,Manhattan,10019,Dogs & Cats,None,Heating only,23rd St,1.1472850922
40.749104,-73.986168,4600,1,4600,460,Manhattan,10001,Cats allowed,None,No,34th St,0.1552829248
40.688156,-73.982307,4600,2,2300,230,Brooklyn,11217,Dogs & Cats,None,No,Nevins St,0.1533597392
40.751339,-73.972092,4600,2,2300,230,Manhattan,10016,Dogs & Cats,None,No,Grand Central-42nd St,0.332803754
40.765816,-73.957024,4600,3,1533,153.3,Manhattan,10009,Dogs & Cats,None,No,68th St-Hunter College,0.6318523011
40.786263,-73.977043,4600,1,4600,460,Manhattan,10024,Dogs allowed,None,No,86th St,18.6968759694
40.703545,-74.01091,4600,2,2300,230,Manhattan,10016,Dogs allowed,None,No,Whitehall St,0.18290684
40.722778,-73.995667,4600,1,4600,460,Manhattan,10128,No,None,No,Spring St,0.7808884227
40.748264,-73.981499,4600,1,4600,460,Manhattan,10016,No,None,No,33rd St,0.2475573467
40.823219,-73.953247,4600,4,1150,115,Manhattan,10065,No,None,No,137th St-City College,0.1394116689
40.640804,-73.972389,4599,4,1150,115,Brooklyn,11201,Dogs & Cats,None,Cooling only,Ditmas Av,0.7137877796
40.659245,-73.949532,4599,5,920,92,Brooklyn,11225,Dogs & Cats,None,Cooling only,Winthrop St,0.2937829666
40.659256,-73.949356,4599,5,920,92,Brooklyn,11225,Dogs & Cats,None,Cooling only,Winthrop St,0.2981757968
40.690865,-73.984528,4595,1,4595,459.5,Brooklyn,11201,Dogs & Cats,None,Cooling only,Hoyt St,0.0575847343
40.728317,-73.988647,4595,3,1532,153.2,Manhattan,10038,No,None,Cooling only,Astor Place,0.2810534123
40.695084,-73.983063,4595,1,4595,459.5,Brooklyn,11201,Dogs & Cats,Garage,No,Lawrence St,0.4039632246
40.758999,-73.995949,4595,1,4595,459.5,Manhattan,10018,Dogs & Cats,Garage,No,42nd St,1.0958661128
40.727173,-74.008102,4595,1,4595,459.5,Manhattan,10014,Dogs & Cats,None,No,Houston St,0.2597751735
40.747936,-73.974693,4595,1,4595,459.5,Manhattan,10016,Dogs & Cats,None,No,Grand Central-42nd St,0.4048759848
40.743244,-74.003304,4595,1,4595,459.5,Manhattan,10011,Dogs & Cats,None,No,14th St,0.8175520247
40.763672,-73.958603,4595,1,4595,459.5,Manhattan,10022,Dogs & Cats,None,No,68th St-Hunter College,0.6661049453
40.785271,-73.980263,4595,1,4595,459.5,Manhattan,10024,Dogs & Cats,None,No,79th St,0.1514947846
40.736729,-74.003143,4595,2,2298,229.8,Manhattan,10027,Dogs & Cats,None,No,8th Av,0.3422487672
40.680267,-73.935104,4595,4,1149,114.9,Brooklyn,11233,Dogs & Cats,None,No,Utica Av,1.2773657501
40.736771,-73.982491,4595,3,1532,153.2,Manhattan,10019,No,None,No,23rd St,1.1038858144
40.743874,-73.98288,4593,1,4593,459.3,Manhattan,10001,Dogs & Cats,Garage,Cooling only,28th St,0.5216328433
40.768539,-73.989555,4590,1,4590,459,Manhattan,10019,Dogs & Cats,Garage,No,50th St,0.7402437033
40.743576,-73.99192,4586,1,4586,458.6,Manhattan,10010,Dogs & Cats,Garage,No,23rd St,0.1085615746
40.768539,-73.989555,4585,1,4585,458.5,Manhattan,10019,Dogs & Cats,Garage,No,50th St,0.7402437033
40.73296,-73.979401,4584,1,4584,458.4,Manhattan,10034,No,None,No,1st Av,0.2915744145
40.756622,-73.997086,4580,1,4580,458,Manhattan,10018,Dogs & Cats,None,No,34 St Hudson Yards,0.4145708917
40.747601,-73.973244,4578,1,4578,457.8,Manhattan,10016,No,None,Cooling only,Grand Central-42nd St,0.4867079783
40.740246,-73.979637,4576,1,4576,457.6,Manhattan,10016,Dogs & Cats,Garage,Heating & Cooling,28th St,0.9603881013
40.710705,-73.987709,4575,2,2288,228.8,Manhattan,10024,Dogs & Cats,None,No,East Broadway,0.3938939077
40.710705,-73.987709,4575,3,1525,152.5,Manhattan,10002,Dogs & Cats,None,No,East Broadway,0.3938939077
40.756054,-73.95388,4573,2,2287,228.7,Manhattan,10044,Dogs & Cats,Garage,Heating only,Roosevelt Island,0.3476480577
40.733109,-73.979866,4572,1,4572,457.2,Manhattan,10026,No,None,No,1st Av,0.2819853233
40.756054,-73.95388,4567,2,2284,228.4,Manhattan,10044,Dogs & Cats,Garage,No,Roosevelt Island,0.3476480577
40.688065,-73.979385,4565,1,4565,456.5,Brooklyn,11217,Dogs & Cats,Garage,No,Nevins St,0.0954827304
40.731876,-73.960953,4560,1,4560,456,Brooklyn,11222,Dogs & Cats,Garage,Cooling only,Greenpoint Av,0.5511200842
40.765976,-73.982552,4560,1,4560,456,Manhattan,10036,Dogs & Cats,Garage,No,57th St,0.4840270372
40.68956,-73.965752,4560,2,2280,228,Brooklyn,11205,Dogs & Cats,None,No,Clinton-Washington Avs,0.1874944495
40.71806,-73.954674,4552,1,4552,455.2,Brooklyn,11211,Dogs & Cats,None,Heating & Cooling,Bedford Av,0.2034253885
40.692413,-73.983383,4550,1,4550,455,Brooklyn,11201,Dogs & Cats,Garage,Cooling only,DeKalb Av,0.2374109732
40.766903,-73.962059,4550,1,4550,455,Manhattan,10065,Dogs & Cats,None,Cooling only,68th St-Hunter College,0.205451983
40.682522,-73.935257,4550,5,910,91,Brooklyn,11233,Dogs & Cats,None,Cooling only,Utica Av,1.5275576008
